,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,NM_PARTIDO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_URNA,media_esp,soma_esp,media_part,soma_part,media_out,soma_out,soma_media,soma_total,soma_fund_publico,soma_fund_publico_dic
4545,9705,9705,13445,2020,PR,PREFEITO,CAMILA CRISTINA LANES DA SILVA,160001110495,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,24,FEMININO,SUPERIOR INCOMPLETO,BRANCA,10903325.67,DEFERIDO,DEFERIDO,19400.9442857143,135806.61,14380.0,14380.0,249.444444444444,2245.0,34030.3887301587,152431.61,150186.61,1.0
4550,9716,9716,13462,2020,MA,VEREADOR,JESSICA MOREIRA DA SILVA,100001165034,APTO,DEFERIDO,PROGRESSISTAS,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,504192.26,DEFERIDO,DEFERIDO,646.8,3234.0,0.0,0.0,0.0,0.0,646.8,3234.0,3234.0,1.0
4555,9726,9726,13472,2020,RO,VEREADOR,SELIANE DE SOUZA COSTA,220001105376,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,24,FEMININO,SUPERIOR COMPLETO,PARDA,159288.05,DEFERIDO,DEFERIDO,2500.0,2500.0,2500.0,2500.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
4567,9751,9751,13500,2020,SC,VEREADOR,ANA LUIZA DA SILVA BORGES,240000983718,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,18,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,105.642857142857,739.5,5105.6428571428605,5739.5,5000.0,1.0
4576,9768,9768,13521,2020,BA,VEREADOR,ALICE EMANUELE BRITO PINA,50000960018,APTO,DEFERIDO,SOLIDARIEDADE,22,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,37494.31,DEFERIDO,DEFERIDO,12000.0,12000.0,0.0,0.0,0.0,0.0,12000.0,12000.0,12000.0,1.0
4582,9779,9779,13535,2020,AP,VEREADOR,LUCAS SERRAO CORREA,30000818579,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,23,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,67946.23,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
4585,9784,9784,13542,2020,SP,VEREADOR,BRUNO MARINO MARIANO FERNANDES,250000796446,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,148624.19,DEFERIDO,DEFERIDO,3504.0375,14016.15,0.0,0.0,503.0125,2012.05,4007.05,16028.2,14016.15,1.0
4593,9795,9795,13557,2020,MG,VEREADOR,KÉSIA DE SOUZA LIMA,130000945955,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,22,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3958.33,3958.33,0.0,0.0,233.5,1868.0,4191.83,5826.33,3958.33,1.0
4596,9803,9803,13568,2020,PB,PREFEITO,MATHEUS GOMES DA SILVA,150000932058,APTO,DEFERIDO,PARTIDO LIBERAL,21,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,30000.0,30000.0,0.0,0.0,350.0,350.0,30350.0,30350.0,30000.0,1.0
4598,9809,9809,13579,2020,MT,VEREADOR,DENILSON D ARC SILVA DE OLIVEIRA,110001211177,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,21,MASCULINO,SUPERIOR INCOMPLETO,PRETA,560511.19,DEFERIDO,DEFERIDO,1211.415,16959.81,0.0,0.0,400.0,2400.0,1611.415,19359.81,16959.81,1.0
4601,9813,9813,13583,2020,AM,VEREADOR,ADERSON DIB LEITE BARBOSA,40001238354,APTO,DEFERIDO,REPUBLICANOS,27,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,70680.81,DEFERIDO,DEFERIDO,2643.5,10574.0,0.0,0.0,611.111111111111,5500.0,3254.6111111111104,16074.0,10574.0,1.0
4608,9831,9831,13607,2020,RN,VEREADOR,BRUNA SIBELE DE LIMA FREITAS,200000858480,APTO,DEFERIDO,REPUBLICANOS,23,FEMININO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
4611,9839,9839,13621,2020,AP,VEREADOR,ERICK VICTOR DA SILVA SANTOS,30000818569,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,20,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,67946.23,DEFERIDO,DEFERIDO,3211.0,6422.0,0.0,0.0,0.0,0.0,3211.0,6422.0,6422.0,1.0
4612,9841,9841,13624,2020,AP,VEREADOR,EDUARDA BAIA BEZERRA,30000882608,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,151743.76,DEFERIDO,DEFERIDO,738.74875,5909.99,0.0,0.0,200.0,200.0,938.74875,6109.99,5909.99,1.0
4624,9868,9868,13662,2020,PR,VEREADOR,JOÃO PEDRO LIPKA DE OLIVEIRA,160001139972,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,20,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,530525.58,DEFERIDO,DEFERIDO,0.0,0.0,1202.43714285714,8417.06,500.0,500.0,1702.4371428571399,8917.06,8417.06,1.0
4625,9870,9870,13664,2020,MS,VEREADOR,CRISTIELEN DA SILVA BRITTO,120000830746,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,419.404444444444,3774.64,0.0,0.0,1200.0,1200.0,1619.40444444444,4974.64,3774.64,1.0
4626,9871,9871,13665,2020,PB,VEREADOR,MICHAELLA ANGEL DE OLIVEIRA SANTOS,150001216685,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,18,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,33915.21,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
4627,9872,9872,13667,2020,RS,PREFEITO,WALMOR GUSTAVO SCHWADE,210001271914,APTO,DEFERIDO,PROGRESSISTAS,25,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,3990.0,7980.0,0.0,0.0,893.25,5359.5,4883.25,13339.5,7980.0,1.0
4640,9906,9906,13721,2020,RJ,PREFEITO,ALIF RODRIGUES DA SILVA,190000807266,APTO,DEFERIDO,SOLIDARIEDADE,26,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,35000.0,70000.0,0.0,0.0,913.333333333333,13700.0,35913.3333333333,83700.0,70000.0,1.0
4641,9907,9907,13722,2020,TO,VEREADOR,THASSIO CARVALHO PAZ,270000914098,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,27,MASCULINO,SUPERIOR COMPLETO,SEM INFORMAÇÃO,48730.12,DEFERIDO,DEFERIDO,1137.5,4550.0,0.0,0.0,185.7,1857.0,1323.2,6407.0,4550.0,1.0
4644,9914,9914,13732,2020,CE,PREFEITO,ANTONIO CELINO HOLANDA JARDIM JUNIOR,60000998646,APTO,DEFERIDO,PROGRESSISTAS,26,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,25000.0,50000.0,0.0,0.0,1500.0,1500.0,26500.0,51500.0,50000.0,1.0
4645,9915,9915,13736,2020,PR,VEREADOR,ANDRE EDUARDO RODRIGUES DA SILVA,160001106316,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,1399.9666666666699,4199.9,0.0,0.0,355.225,710.45,1755.19166666667,4910.35,4199.9,1.0
4654,9934,9934,13763,2020,PE,VEREADOR,TUANNE NARJARA SILVA GONÇALVES,170001231142,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,149376.8,DEFERIDO,DEFERIDO,5600.0,5600.0,0.0,0.0,0.0,0.0,5600.0,5600.0,5600.0,1.0
4656,9938,9938,13767,2020,AM,VEREADOR,AFRANIO SOUSA OLIVEIRA,40001238339,APTO,DEFERIDO,REPUBLICANOS,25,MASCULINO,SUPERIOR COMPLETO,PARDA,70680.81,DEFERIDO,DEFERIDO,2643.5,10574.0,0.0,0.0,500.0,2000.0,3143.5,12574.0,10574.0,1.0
4660,9944,9944,13775,2020,SP,VEREADOR,PAULO JOSE LOPES JUNIOR,250000794014,APTO,DEFERIDO,PARTIDO LIBERAL,28,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,11000.0,11000.0,0.0,0.0,0.0,0.0,11000.0,11000.0,11000.0,1.0
4663,9948,9948,13782,2020,PR,VEREADOR,TIAGO DE MATOS,160000796024,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,LÊ E ESCREVE,PRETA,12307.75,DEFERIDO,DEFERIDO,1933.855,7735.42,0.0,0.0,220.05599999999998,1100.28,2153.911,8835.7,7735.42,1.0
4664,9949,9949,13784,2020,AC,VEREADOR,MARINALVA OLIVEIRA PEREIRA,10001210273,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,25,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,38132.02,DEFERIDO,DEFERIDO,12000.0,12000.0,0.0,0.0,0.0,0.0,12000.0,12000.0,12000.0,1.0
4666,9956,9956,13792,2020,AL,PREFEITO,JOSE SABINO MAYNART TENORIO,20000886015,APTO,DEFERIDO,PARTIDO LIBERAL,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,172457.55,DEFERIDO,DEFERIDO,60000.0,60000.0,0.0,0.0,4711.7647058823495,80100.0,64711.76470588231,140100.0,60000.0,1.0
4689,10002,10002,13851,2020,PA,VEREADOR,MOISES JÚNIOR DANTAS DE SOUZA,140001139719,APTO,DEFERIDO,PODEMOS,25,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,438043.03,DEFERIDO,DEFERIDO,1021.5,4086.0,1000.0,1000.0,0.0,0.0,2021.5,5086.0,5086.0,1.0
4699,10026,10026,13879,2020,MA,VEREADOR,MIZIA FLORENCIA NATAL SOUSA,100000746622,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,7150.0,7150.0,0.0,0.0,0.0,0.0,7150.0,7150.0,7150.0,1.0
4707,10050,10050,13909,2020,MG,VEREADOR,LUCAS RODRIGUES DE SOUZA,130000808705,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,692183.02,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,148.166666666667,1778.0,3148.166666666669,4778.0,3000.0,1.0
4708,10052,10052,13911,2020,SP,VEREADOR,WILLIAN FERREIRA SILVA,250001124360,APTO,DEFERIDO,PROGRESSISTAS,23,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,5000.0,10000.0,0.0,0.0,1.05,1.05,5001.05,10001.05,10000.0,1.0
4711,10057,10057,13918,2020,AC,VEREADOR,RICHARD SILVA BRILHANTE DE CARVALHO,10000851436,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,25,MASCULINO,SUPERIOR COMPLETO,BRANCA,135935.01,DEFERIDO,DEFERIDO,4193.571428571428,29355.0,885.8439999999997,4429.22,1666.66666666667,20000.0,6746.082095238101,53784.22,33784.22,1.0
4714,10064,10064,13928,2020,CE,VEREADOR,FRANCISCO SAYMON LOPES LEANDRO,60000891342,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,21,MASCULINO,SUPERIOR INCOMPLETO,PRETA,121467.3,DEFERIDO,DEFERIDO,986.04,2958.12,0.0,0.0,1683.33333333333,5050.0,2669.3733333333303,8008.12,2958.12,1.0
4722,10083,10083,13957,2020,GO,VEREADOR,JESSICA DE OLIVEIRA MELO,90000691895,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,FEMININO,SUPERIOR COMPLETO,PARDA,141881.17,DEFERIDO,DEFERIDO,4900.0,4900.0,0.0,0.0,1135.83333333333,3407.5,6035.83333333333,8307.5,4900.0,1.0
4726,10089,10089,13964,2020,PI,VEREADOR,LUARA DIAS SILVA,180001230507,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,29,FEMININO,SUPERIOR COMPLETO,BRANCA,237355.18,DEFERIDO,DEFERIDO,3216.22,6432.44,0.0,0.0,0.0,0.0,3216.22,6432.44,6432.44,1.0
4727,10093,10093,13968,2020,GO,VEREADOR,MATHEUS DE SOUZA FIGUEIREDO,90001197012,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,22,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,92227.54,DEFERIDO,DEFERIDO,1167.5,4670.0,0.0,0.0,0.0,0.0,1167.5,4670.0,4670.0,1.0
4729,10098,10098,13975,2020,MG,VEREADOR,GETULIO VARGAS DE CAMPOS JUNIOR,130000684996,APTO,DEFERIDO,PROGRESSISTAS,22,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,55597.02,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,200.0,200.0,4200.0,4200.0,4000.0,1.0
4736,10106,10106,13984,2020,RS,VEREADOR,MARILIA DANIELA DA ROSA,210000637257,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,993.5,2980.5,0.0,0.0,468.571428571429,3280.0,1462.07142857143,6260.5,2980.5,1.0
4750,10137,10137,14027,2020,BA,VEREADOR,TAINA DE JESUS SILVA,50000998328,APTO,DEFERIDO,REPUBLICANOS,26,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,2500.0,5000.0,0.0,0.0,0.0,0.0,2500.0,5000.0,5000.0,1.0
4751,10141,10141,14032,2020,SC,VEREADOR,DOUGLAS INACIO MARQUES,240001189375,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,810.7,8917.7,0.0,0.0,0.0,0.0,810.7,8917.7,8917.7,1.0
4752,10144,10144,14036,2020,CE,VEREADOR,BRUNO GOMES DE OLIVEIRA,60000749340,APTO,DEFERIDO,PARTIDO DA MULHER BRASILEIRA,29,MASCULINO,SUPERIOR INCOMPLETO,PARDA,524050.7,DEFERIDO,DEFERIDO,1570.6,3141.2,0.0,0.0,0.0,0.0,1570.6,3141.2,3141.2,1.0
4754,10150,10150,14046,2020,RN,VEREADOR,MARIA FERNANDA SIMAS ARANHA TEIXEIRA DE CARVALHO,200001211486,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28,FEMININO,SUPERIOR COMPLETO,BRANCA,17109.22,DEFERIDO,DEFERIDO,0.0,0.0,2575.0,7725.0,1689.53,6758.12,4264.53,14483.12,7725.0,1.0
4759,10162,10162,14064,2020,SC,VEREADOR,FABIO ARISTIDES LIMA DOS PASSOS,240001203336,APTO,DEFERIDO,PARTIDO VERDE,27,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,194842.85,DEFERIDO,DEFERIDO,2609.34076923077,33921.43,0.0,0.0,0.0,0.0,2609.34076923077,33921.43,33921.43,1.0
4764,10170,10170,14079,2020,CE,VEREADOR,ANA BEATRIZ MARTINS MELO RODRIGUES,60000785383,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,19,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,524050.7,DEFERIDO,DEFERIDO,3155.96,6311.92,0.0,0.0,180.0,180.0,3335.96,6491.92,6311.92,1.0
4766,10174,10174,14085,2020,PR,VEREADOR,MARIÊ RIBEIRO PEREIRA,160001143089,APTO,DEFERIDO,DEMOCRATAS,25,FEMININO,SUPERIOR COMPLETO,BRANCA,72098.26,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,577.6125,2310.45,4577.6125,6310.45,4000.0,1.0
4767,10175,10175,14086,2020,SP,VEREADOR,JUNIO CESAR FARIAS,250001156602,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,27,MASCULINO,SUPERIOR INCOMPLETO,PRETA,91598.62,DEFERIDO,DEFERIDO,1800.0,10800.0,0.0,0.0,0.0,0.0,1800.0,10800.0,10800.0,1.0
4770,10182,10182,14097,2020,PE,VEREADOR,LOURINALDO MARTINS DE ARAUJO JUNIOR,170000941854,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,MASCULINO,SUPERIOR COMPLETO,PRETA,35930.43,DEFERIDO,DEFERIDO,4574.265,9148.53,0.0,0.0,1720.0,8600.0,6294.265,17748.53,9148.53,1.0
4773,10190,10190,14106,2020,PA,VEREADOR,ROBERTO MEDEIROS DA SILVA,140001252677,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,46902.06,DEFERIDO,DEFERIDO,40000.0,40000.0,0.0,0.0,0.0,0.0,40000.0,40000.0,40000.0,1.0
4782,10209,10209,14135,2020,AM,VEREADOR,ANGELICA UCHOA DOS SANTOS,40001146553,APTO,DEFERIDO,SOLIDARIEDADE,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,35946.44,DEFERIDO,DEFERIDO,1500.0,3000.0,0.0,0.0,75.0,150.0,1575.0,3150.0,3000.0,1.0
4786,10214,10214,14142,2020,SP,VEREADOR,MARIA CLARA RODRIGUES ELEUTÉRIO,250001159903,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,22,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,3660.0,3660.0,0.0,0.0,0.0,0.0,3660.0,3660.0,3660.0,1.0
4790,10223,10223,14156,2020,MA,VEREADOR,CARLOS AUGUSTO ALVES PEREIRA FILHO,100000805812,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,28,MASCULINO,SUPERIOR INCOMPLETO,PRETA,504192.26,DEFERIDO,DEFERIDO,3545.833333333329,10637.5,0.0,0.0,0.0,0.0,3545.833333333329,10637.5,10637.5,1.0
4792,10227,10227,14162,2020,MT,VEREADOR,ANTONINO APARECIDO GONSALES JUNIOR,110000953451,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,106374.57,DEFERIDO,DEFERIDO,0.0,0.0,784.631666666667,4707.79,1086.951,10869.51,1871.5826666666696,15577.3,4707.79,1.0
4796,10242,10242,14180,2020,AP,VEREADOR,DERICK CLEITON AVELAR NUNES,30001186953,APTO,DEFERIDO,PATRIOTA,26,MASCULINO,SUPERIOR INCOMPLETO,PARDA,151743.76,DEFERIDO,DEFERIDO,3875.0,7750.0,0.0,0.0,0.0,0.0,3875.0,7750.0,7750.0,1.0
4797,10243,10243,14182,2020,SC,VEREADOR,GRAZIELE BORBA BELARMINO,240000688903,APTO,DEFERIDO,PODEMOS,27,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,627.818571428571,4394.73,0.0,0.0,346.666666666667,1040.0,974.4852380952381,5434.73,4394.73,1.0
4800,10253,10253,14197,2020,SP,PREFEITO,MARIA GIOVANA LUCHIARI PISONI DUARTE FORTUNATO,250000800529,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,28,FEMININO,SUPERIOR COMPLETO,BRANCA,1277145.92,DEFERIDO,DEFERIDO,280000.0,1120000.0,0.0,0.0,2440.5714285714303,17084.0,282440.571428571,1137084.0,1120000.0,1.0
4803,10257,10257,14203,2020,AC,VEREADOR,RAIANE DE LIMA SOUZA,10000972785,APTO,DEFERIDO,PROGRESSISTAS,26,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,22060.35,DEFERIDO,DEFERIDO,1098.53263157895,20872.12,0.0,0.0,0.0,0.0,1098.53263157895,20872.12,20872.12,1.0
4814,10282,10282,14242,2020,SP,VEREADOR,VITÓRIA KAROLINY MACHADO LAGARES,250001200382,APTO,DEFERIDO,PODEMOS,21,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,318454.34,DEFERIDO,DEFERIDO,10000.0,10000.0,0.0,0.0,1300.0,1300.0,11300.0,11300.0,10000.0,1.0
4824,10307,10307,14271,2020,SC,VEREADOR,DIEGO DEMARTINI MARTINS,240000640415,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,27,MASCULINO,SUPERIOR COMPLETO,PRETA,42002.48,DEFERIDO,DEFERIDO,5643.47,11286.94,0.0,0.0,0.0,0.0,5643.47,11286.94,11286.94,1.0
4826,10309,10309,14273,2020,MA,PREFEITO,LUIS MENDES FERREIRA FILHO,100000765133,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,26,MASCULINO,SUPERIOR INCOMPLETO,PARDA,1718743.94,DEFERIDO,DEFERIDO,38000.0,76000.0,0.0,0.0,8467.741935483871,262500.0,46467.741935483886,338500.0,76000.0,1.0
4829,10312,10312,14278,2020,SP,VEREADOR,ADALTO JOSE OLIVEIRA SANTOS,250001262690,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,20,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,35643.03,DEFERIDO,DEFERIDO,3000.0,6000.0,0.0,0.0,0.0,0.0,3000.0,6000.0,6000.0,1.0
4832,10322,10322,14291,2020,GO,VEREADOR,PAULO ROBERTO DE MORAIS PEREIRA,90001251045,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,22,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,208013.18,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,704.086666666667,2112.26,3704.086666666671,5112.26,3000.0,1.0
4833,10326,10326,14297,2020,RN,VEREADOR,GEOVANE RODRIGUES DA SILVA,200001045950,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,400.0,800.0,3400.0,3800.0,3000.0,1.0
4834,10327,10327,14298,2020,AM,VEREADOR,IANA MISSISSIPE DA SILVA,40001236158,APTO,DEFERIDO,PROGRESSISTAS,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,27001.96,DEFERIDO,DEFERIDO,16000.0,16000.0,0.0,0.0,0.0,0.0,16000.0,16000.0,16000.0,1.0
4838,10334,10334,14306,2020,TO,PREFEITO,HENO RODRIGUES DA SILVA,270001061798,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,26,MASCULINO,SUPERIOR COMPLETO,PRETA,123077.42,DEFERIDO,DEFERIDO,7810.0,23430.0,0.0,0.0,3599.09,35990.9,11409.09,59420.9,23430.0,1.0
4843,10343,10343,14315,2020,GO,VEREADOR,MARIA DO CARMO VIEIRA,90000765005,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,60956.4,DEFERIDO,DEFERIDO,355.0,4260.0,0.0,0.0,1000.0,2000.0,1355.0,6260.0,4260.0,1.0
4850,10359,10359,14342,2020,GO,VEREADOR,ADRIANO DE JESUS SILVA,90001116793,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,22,MASCULINO,SUPERIOR COMPLETO,PARDA,25355.34,DEFERIDO,DEFERIDO,1612.5,6450.0,0.0,0.0,0.0,0.0,1612.5,6450.0,6450.0,1.0
4853,10366,10366,14349,2020,PR,VEREADOR,MARIA APARECIDA DOS SANTOS,160001191937,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,4345.0,4345.0,0.0,0.0,698.335,1396.67,5043.335,5741.67,4345.0,1.0
4855,10370,10370,14354,2020,SC,VEREADOR,JULIANA CONCHESKI DOS SANTOS,240000928008,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,24,FEMININO,SUPERIOR COMPLETO,BRANCA,33712.87,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,600.0,600.0,5600.0,5600.0,5000.0,1.0
4856,10373,10373,14357,2020,MG,PREFEITO,EDUARDO JUNQUEIRA DIAS,130000765125,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,25,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,655548.58,DEFERIDO,DEFERIDO,75000.0,150000.0,0.0,0.0,7371.959411764709,125323.31,82371.95941176469,275323.31,150000.0,1.0
4857,10375,10375,14360,2020,SP,VEREADOR,HIAGO LUCIANO BALBINO DA SILVA,250001246570,APTO,DEFERIDO,DEMOCRATAS,28,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,132288.51,DEFERIDO,DEFERIDO,971.96,2915.88,0.0,0.0,503.97,2015.88,1475.93,4931.76,2915.88,1.0
4871,10405,10405,14406,2020,PI,VEREADOR,DANIEL ARAÚJO DE CARVALHO,180001035608,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,237355.18,DEFERIDO,DEFERIDO,15312.5,61250.0,0.0,0.0,7540.9325,60327.46,22853.4325,121577.46,61250.0,1.0
4881,10428,10428,14438,2020,SC,VEREADOR,ANA CLAUDIA ROSA FERREIRA,240001109541,APTO,DEFERIDO,REPUBLICANOS,29,FEMININO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,29083.91,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,594.86375,4758.91,5594.86375,9758.91,5000.0,1.0
4883,10430,10430,14440,2020,GO,VEREADOR,JOSÉ LUIS BATISTA RIBEIRO,90000644326,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,402.142857142857,2815.0,0.0,0.0,0.0,0.0,402.142857142857,2815.0,2815.0,1.0
4886,10433,10433,14443,2020,PA,VEREADOR,DANIELE CARREIRO DOS SANTOS,140001236134,APTO,DEFERIDO,DEMOCRATAS,27,FEMININO,SUPERIOR COMPLETO,BRANCA,83396.64,DEFERIDO,DEFERIDO,6435.72,6435.72,0.0,0.0,0.0,0.0,6435.72,6435.72,6435.72,1.0
